#date+time,013-wtp
"02-11-2020 1200",NA
"02-11-2020 1300",NA
"02-11-2020 1400",NA
"02-11-2020 1500",NA
"02-11-2020 1600",NA
"02-11-2020 1700",NA
"02-11-2020 1800",NA
"02-11-2020 1900",NA
"02-11-2020 2000",NA
"02-11-2020 2100",NA
"02-11-2020 2200",NA
"02-11-2020 2300",NA
"02-12-2020 0000",NA
"02-12-2020 0100",NA
"02-12-2020 0200",NA
"02-12-2020 0300",NA
"02-12-2020 0400",NA
"02-12-2020 0500",NA
"02-12-2020 0600",NA
"02-12-2020 0700",NA
"02-12-2020 0800",NA
"02-12-2020 0900",NA
"02-12-2020 1000",NA
"02-12-2020 1100",NA
"02-12-2020 1200",NA
"02-12-2020 1300",NA
"02-12-2020 1400",NA
"02-12-2020 1500",NA
"02-12-2020 1600",NA
"02-12-2020 1700",NA
"02-12-2020 1800",NA
"02-12-2020 1900",NA
"02-12-2020 2000",NA
"02-12-2020 2100",NA
"02-12-2020 2200",NA
"02-12-2020 2300",NA
"02-13-2020 0000",NA
"02-13-2020 0100",NA
"02-13-2020 0200",NA
"02-13-2020 0300",NA
"02-13-2020 0400",NA
"02-13-2020 0500",NA
"02-13-2020 0600",NA
"02-13-2020 0700",NA
"02-13-2020 0800",NA
"02-13-2020 0900",NA
"02-13-2020 1000",NA
"02-13-2020 1100",NA
"02-13-2020 1200",NA
"02-13-2020 1300",NA
"02-13-2020 1400",NA
"02-13-2020 1500",NA
"02-13-2020 1600",NA
"02-13-2020 1700",NA
"02-13-2020 1800",NA
"02-13-2020 1900",NA
"02-13-2020 2000",NA
"02-13-2020 2100",NA
"02-13-2020 2200",NA
"02-13-2020 2300",NA
"02-14-2020 0000",NA
"02-14-2020 0100",NA
"02-14-2020 0200",NA
"02-14-2020 0300",NA
"02-14-2020 0400",NA
"02-14-2020 0500",NA
"02-14-2020 0600",NA
"02-14-2020 0700",NA
"02-14-2020 0800",NA
"02-14-2020 0900",NA
"02-14-2020 1000",NA
"02-14-2020 1100",NA
"02-14-2020 1200",NA
"02-14-2020 1300",NA
"02-14-2020 1400",NA
"02-14-2020 1500",NA
"02-14-2020 1600",NA
"02-14-2020 1700",NA
"02-14-2020 1800",NA
"02-14-2020 1900",NA
"02-14-2020 2000",NA
"02-14-2020 2100",NA
"02-14-2020 2200",NA
"02-14-2020 2300",NA
"02-15-2020 0000",NA
"02-15-2020 0100",NA
"02-15-2020 0200",NA
"02-15-2020 0300",NA
"02-15-2020 0400",NA
"02-15-2020 0500",NA
"02-15-2020 0600",NA
"02-15-2020 0700",NA
"02-15-2020 0800",NA
"02-15-2020 0900",NA
"02-15-2020 1000",NA
"02-15-2020 1100",NA
"02-15-2020 1200",NA
"02-15-2020 1300",NA
"02-15-2020 1400",NA
"02-15-2020 1500",NA
"02-15-2020 1600",NA
"02-15-2020 1700",NA
"02-15-2020 1800",NA
"02-15-2020 1900",NA
"02-15-2020 2000",NA
"02-15-2020 2100",NA
"02-15-2020 2200",NA
"02-15-2020 2300",NA
"02-16-2020 0000",NA
"02-16-2020 0100",NA
"02-16-2020 0200",NA
"02-16-2020 0300",NA
"02-16-2020 0400",NA
"02-16-2020 0500",NA
"02-16-2020 0600",NA
"02-16-2020 0700",NA
"02-16-2020 0800",NA
"02-16-2020 0900",NA
"02-16-2020 1000",NA
"02-16-2020 1100",NA
"02-16-2020 1200",NA
"02-16-2020 1300",NA
"02-16-2020 1400",NA
"02-16-2020 1500",NA
"02-16-2020 1600",NA
"02-16-2020 1700",NA
"02-16-2020 1800",NA
"02-16-2020 1900",NA
"02-16-2020 2000",NA
"02-16-2020 2100",NA
"02-16-2020 2200",NA
"02-16-2020 2300",NA
"02-17-2020 0000",NA
"02-17-2020 0100",NA
"02-17-2020 0200",NA
"02-17-2020 0300",NA
"02-17-2020 0400",NA
"02-17-2020 0500",NA
"02-17-2020 0600",NA
"02-17-2020 0700",NA
"02-17-2020 0800",NA
"02-17-2020 0900",NA
"02-17-2020 1000",NA
"02-17-2020 1100",NA
"02-17-2020 1200",NA
"02-17-2020 1300",NA
"02-17-2020 1400",NA
"02-17-2020 1500",NA
"02-17-2020 1600",NA
"02-17-2020 1700",NA
"02-17-2020 1800",NA
"02-17-2020 1900",NA
"02-17-2020 2000",NA
"02-17-2020 2100",NA
"02-17-2020 2200",NA
"02-17-2020 2300",NA
"02-18-2020 0000",NA
"02-18-2020 0100",NA
"02-18-2020 0200",NA
"02-18-2020 0300",NA
"02-18-2020 0400",NA
"02-18-2020 0500",NA
"02-18-2020 0600",NA
"02-18-2020 0700",NA
"02-18-2020 0800",NA
"02-18-2020 0900",NA
"02-18-2020 1000",NA
"02-18-2020 1100",NA
"02-18-2020 1200",NA
"02-18-2020 1300",NA
"02-18-2020 1400",NA
"02-18-2020 1500",NA
"02-18-2020 1600",NA
"02-18-2020 1700",NA
"02-18-2020 1800",NA
"02-18-2020 1900",NA
"02-18-2020 2000",NA
"02-18-2020 2100",NA
"02-18-2020 2200",NA
"02-18-2020 2300",NA
"02-19-2020 0000",NA
"02-19-2020 0100",NA
"02-19-2020 0200",NA
"02-19-2020 0300",NA
"02-19-2020 0400",NA
"02-19-2020 0500",NA
"02-19-2020 0600",NA
"02-19-2020 0700",NA
"02-19-2020 0800",NA
"02-19-2020 0900",NA
"02-19-2020 1000",NA
"02-19-2020 1100",NA
"02-19-2020 1200",NA
"02-19-2020 1300",NA
"02-19-2020 1400",NA
"02-19-2020 1500",NA
"02-19-2020 1600",NA
"02-19-2020 1700",NA
"02-19-2020 1800",NA
"02-19-2020 1900",NA
"02-19-2020 2000",NA
"02-19-2020 2100",NA
"02-19-2020 2200",NA
"02-19-2020 2300",NA
"02-20-2020 0000",NA
"02-20-2020 0100",NA
"02-20-2020 0200",NA
"02-20-2020 0300",NA
"02-20-2020 0400",NA
"02-20-2020 0500",NA
"02-20-2020 0600",NA
"02-20-2020 0700",NA
"02-20-2020 0800",NA
"02-20-2020 0900",NA
"02-20-2020 1000",NA
"02-20-2020 1100",NA
"02-20-2020 1200",NA
"02-20-2020 1300",NA
"02-20-2020 1400",NA
"02-20-2020 1500",NA
"02-20-2020 1600",NA
"02-20-2020 1700",NA
"02-20-2020 1800",NA
"02-20-2020 1900",NA
"02-20-2020 2000",NA
"02-20-2020 2100",NA
"02-20-2020 2200",NA
"02-20-2020 2300",NA
"02-21-2020 0000",NA
"02-21-2020 0100",NA
"02-21-2020 0200",NA
"02-21-2020 0300",NA
"02-21-2020 0400",NA
"02-21-2020 0500",NA
"02-21-2020 0600",NA
"02-21-2020 0700",NA
"02-21-2020 0800",NA
"02-21-2020 0900",NA
"02-21-2020 1000",NA
"02-21-2020 1100",NA
"02-21-2020 1200",NA
"02-21-2020 1300",NA
"02-21-2020 1400",NA
"02-21-2020 1500",NA
"02-21-2020 1600",NA
"02-21-2020 1700",NA
"02-21-2020 1800",NA
"02-21-2020 1900",NA
"02-21-2020 2000",NA
"02-21-2020 2100",NA
"02-21-2020 2200",NA
"02-21-2020 2300",NA
"02-22-2020 0000",NA
"02-22-2020 0100",NA
"02-22-2020 0200",NA
"02-22-2020 0300",NA
"02-22-2020 0400",NA
"02-22-2020 0500",NA
"02-22-2020 0600",NA
"02-22-2020 0700",NA
"02-22-2020 0800",NA
"02-22-2020 0900",NA
"02-22-2020 1000",NA
"02-22-2020 1100",NA
"02-22-2020 1200",NA
"02-22-2020 1300",NA
"02-22-2020 1400",NA
"02-22-2020 1500",NA
"02-22-2020 1600",NA
"02-22-2020 1700",NA
"02-22-2020 1800",NA
"02-22-2020 1900",NA
"02-22-2020 2000",NA
"02-22-2020 2100",NA
"02-22-2020 2200",NA
"02-22-2020 2300",NA
"02-23-2020 0000",NA
"02-23-2020 0100",NA
"02-23-2020 0200",NA
"02-23-2020 0300",NA
"02-23-2020 0400",NA
"02-23-2020 0500",NA
"02-23-2020 0600",NA
"02-23-2020 0700",NA
"02-23-2020 0800",NA
"02-23-2020 0900",NA
"02-23-2020 1000",NA
"02-23-2020 1100",NA
"02-23-2020 1200",NA
"02-23-2020 1300",NA
"02-23-2020 1400",NA
"02-23-2020 1500",NA
"02-23-2020 1600",NA
"02-23-2020 1700",NA
"02-23-2020 1800",NA
"02-23-2020 1900",NA
"02-23-2020 2000",NA
"02-23-2020 2100",NA
"02-23-2020 2200",NA
"02-23-2020 2300",NA
"02-24-2020 0000",NA
"02-24-2020 0100",NA
"02-24-2020 0200",NA
"02-24-2020 0300",NA
"02-24-2020 0400",NA
"02-24-2020 0500",NA
"02-24-2020 0600",NA
"02-24-2020 0700",NA
"02-24-2020 0800",NA
"02-24-2020 0900",NA
"02-24-2020 1000",NA
"02-24-2020 1100",NA
"02-24-2020 1200",NA
"02-24-2020 1300",NA
"02-24-2020 1400",NA
"02-24-2020 1500",NA
"02-24-2020 1600",NA
"02-24-2020 1700",NA
"02-24-2020 1800",NA
"02-24-2020 1900",NA
"02-24-2020 2000",NA
"02-24-2020 2100",NA
"02-24-2020 2200",NA
"02-24-2020 2300",NA
"02-25-2020 0000",NA
"02-25-2020 0100",NA
"02-25-2020 0200",NA
"02-25-2020 0300",NA
"02-25-2020 0400",NA
"02-25-2020 0500",NA
"02-25-2020 0600",NA
"02-25-2020 0700",NA
"02-25-2020 0800",NA
"02-25-2020 0900",NA
"02-25-2020 1000",NA
"02-25-2020 1100",NA
"02-25-2020 1200",NA
"02-25-2020 1300",NA
"02-25-2020 1400",NA
"02-25-2020 1500",NA
"02-25-2020 1600",NA
"02-25-2020 1700",NA
"02-25-2020 1800",NA
"02-25-2020 1900",NA
"02-25-2020 2000",NA
"02-25-2020 2100",NA
"02-25-2020 2200",NA
"02-25-2020 2300",NA
"02-26-2020 0000",NA
"02-26-2020 0100",NA
"02-26-2020 0200",NA
"02-26-2020 0300",NA
"02-26-2020 0400",NA
"02-26-2020 0500",NA
"02-26-2020 0600",NA
"02-26-2020 0700",NA
"02-26-2020 0800",NA
"02-26-2020 0900",NA
"02-26-2020 1000",NA
"02-26-2020 1100",NA
"02-26-2020 1200",NA
"02-26-2020 1300",NA
"02-26-2020 1400",NA
"02-26-2020 1500",NA
"02-26-2020 1600",NA
"02-26-2020 1700",NA
"02-26-2020 1800",NA
"02-26-2020 1900",NA
"02-26-2020 2000",NA
"02-26-2020 2100",NA
"02-26-2020 2200",NA
"02-26-2020 2300",NA
"02-27-2020 0000",NA
"02-27-2020 0100",NA
"02-27-2020 0200",NA
"02-27-2020 0300",NA
"02-27-2020 0400",NA
"02-27-2020 0500",NA
"02-27-2020 0600",NA
"02-27-2020 0700",NA
"02-27-2020 0800",NA
"02-27-2020 0900",NA
"02-27-2020 1000",NA
"02-27-2020 1100",NA
"02-27-2020 1200",NA
"02-27-2020 1300",NA
"02-27-2020 1400",NA
"02-27-2020 1500",NA
"02-27-2020 1600",NA
"02-27-2020 1700",NA
"02-27-2020 1800",NA
"02-27-2020 1900",NA
"02-27-2020 2000",NA
"02-27-2020 2100",NA
"02-27-2020 2200",NA
"02-27-2020 2300",NA
"02-28-2020 0000",NA
"02-28-2020 0100",NA
"02-28-2020 0200",NA
"02-28-2020 0300",NA
"02-28-2020 0400",NA
"02-28-2020 0500",NA
"02-28-2020 0600",NA
"02-28-2020 0700",NA
"02-28-2020 0800",NA
"02-28-2020 0900",NA
"02-28-2020 1000",NA
"02-28-2020 1100",NA
"02-28-2020 1200",NA
"02-28-2020 1300",NA
"02-28-2020 1400",NA
"02-28-2020 1500",NA
"02-28-2020 1600",NA
"02-28-2020 1700",NA
"02-28-2020 1800",NA
"02-28-2020 1900",NA
"02-28-2020 2000",NA
"02-28-2020 2100",NA
"02-28-2020 2200",NA
"02-28-2020 2300",NA
"02-29-2020 0000",NA
"02-29-2020 0100",NA
"02-29-2020 0200",NA
"02-29-2020 0300",NA
"02-29-2020 0400",NA
"02-29-2020 0500",NA
"02-29-2020 0600",NA
"02-29-2020 0700",NA
"02-29-2020 0800",NA
"02-29-2020 0900",NA
"02-29-2020 1000",NA
"02-29-2020 1100",NA
"02-29-2020 1200",NA
"02-29-2020 1300",NA
"02-29-2020 1400",NA
"02-29-2020 1500",NA
"02-29-2020 1600",NA
"02-29-2020 1700",NA
"02-29-2020 1800",NA
"02-29-2020 1900",NA
"02-29-2020 2000",NA
"02-29-2020 2100",NA
"02-29-2020 2200",NA
"02-29-2020 2300",NA
"03-01-2020 0000",NA
"03-01-2020 0100",NA
"03-01-2020 0200",NA
"03-01-2020 0300",NA
"03-01-2020 0400",NA
"03-01-2020 0500",NA
"03-01-2020 0600",NA
"03-01-2020 0700",NA
"03-01-2020 0800",NA
"03-01-2020 0900",NA
"03-01-2020 1000",NA
"03-01-2020 1100",NA
"03-01-2020 1200",NA
"03-01-2020 1300",NA
"03-01-2020 1400",NA
"03-01-2020 1500",NA
"03-01-2020 1600",NA
"03-01-2020 1700",NA
"03-01-2020 1800",NA
"03-01-2020 1900",NA
"03-01-2020 2000",NA
"03-01-2020 2100",NA
"03-01-2020 2200",NA
"03-01-2020 2300",NA
"03-02-2020 0000",NA
"03-02-2020 0100",NA
"03-02-2020 0200",NA
"03-02-2020 0300",NA
"03-02-2020 0400",NA
"03-02-2020 0500",NA
"03-02-2020 0600",NA
"03-02-2020 0700",NA
"03-02-2020 0800",NA
"03-02-2020 0900",NA
"03-02-2020 1000",NA
"03-02-2020 1100",NA
"03-02-2020 1200",NA
"03-02-2020 1300",NA
"03-02-2020 1400",NA
"03-02-2020 1500",NA
"03-02-2020 1600",NA
"03-02-2020 1700",NA
"03-02-2020 1800",NA
"03-02-2020 1900",NA
"03-02-2020 2000",NA
"03-02-2020 2100",NA
"03-02-2020 2200",NA
"03-02-2020 2300",NA
"03-03-2020 0000",NA
"03-03-2020 0100",NA
"03-03-2020 0200",NA
"03-03-2020 0300",NA
"03-03-2020 0400",NA
"03-03-2020 0500",NA
"03-03-2020 0600",NA
"03-03-2020 0700",NA
"03-03-2020 0800",NA
"03-03-2020 0900",NA
"03-03-2020 1000",NA
"03-03-2020 1100",NA
"03-03-2020 1200",NA
"03-03-2020 1300",NA
"03-03-2020 1400",NA
"03-03-2020 1500",NA
"03-03-2020 1600",NA
"03-03-2020 1700",NA
"03-03-2020 1800",NA
"03-03-2020 1900",NA
"03-03-2020 2000",NA
"03-03-2020 2100",NA
"03-03-2020 2200",NA
"03-03-2020 2300",NA
"03-04-2020 0000",NA
"03-04-2020 0100",NA
"03-04-2020 0200",NA
"03-04-2020 0300",NA
"03-04-2020 0400",NA
"03-04-2020 0500",NA
"03-04-2020 0600",NA
"03-04-2020 0700",NA
"03-04-2020 0800",NA
"03-04-2020 0900",NA
"03-04-2020 1000",NA
"03-04-2020 1100",NA
"03-04-2020 1200",NA
"03-04-2020 1300",NA
"03-04-2020 1400",NA
"03-04-2020 1500",NA
"03-04-2020 1600",NA
"03-04-2020 1700",NA
"03-04-2020 1800",NA
"03-04-2020 1900",NA
"03-04-2020 2000",NA
"03-04-2020 2100",NA
"03-04-2020 2200",NA
"03-04-2020 2300",NA
"03-05-2020 0000",NA
"03-05-2020 0100",NA
"03-05-2020 0200",NA
"03-05-2020 0300",NA
"03-05-2020 0400",NA
"03-05-2020 0500",NA
"03-05-2020 0600",NA
"03-05-2020 0700",NA
"03-05-2020 0800",NA
"03-05-2020 0900",NA
"03-05-2020 1000",NA
"03-05-2020 1100",NA
"03-05-2020 1200",NA
"03-05-2020 1300",NA
"03-05-2020 1400",NA
"03-05-2020 1500",NA
"03-05-2020 1600",NA
"03-05-2020 1700",NA
"03-05-2020 1800",NA
"03-05-2020 1900",NA
"03-05-2020 2000",NA
"03-05-2020 2100",NA
"03-05-2020 2200",NA
"03-05-2020 2300",NA
"03-06-2020 0000",NA
"03-06-2020 0100",NA
"03-06-2020 0200",NA
"03-06-2020 0300",NA
"03-06-2020 0400",NA
"03-06-2020 0500",NA
"03-06-2020 0600",NA
"03-06-2020 0700",NA
"03-06-2020 0800",NA
"03-06-2020 0900",NA
"03-06-2020 1000",NA
"03-06-2020 1100",NA
"03-06-2020 1200",NA
"03-06-2020 1300",NA
"03-06-2020 1400",NA
"03-06-2020 1500",NA
"03-06-2020 1600",NA
"03-06-2020 1700",NA
"03-06-2020 1800",NA
"03-06-2020 1900",NA
"03-06-2020 2000",NA
"03-06-2020 2100",NA
"03-06-2020 2200",NA
"03-06-2020 2300",NA
"03-07-2020 0000",NA
"03-07-2020 0100",NA
"03-07-2020 0200",NA
"03-07-2020 0300",NA
"03-07-2020 0400",NA
"03-07-2020 0500",NA
"03-07-2020 0600",NA
"03-07-2020 0700",NA
"03-07-2020 0800",NA
"03-07-2020 0900",NA
"03-07-2020 1000",NA
"03-07-2020 1100",NA
"03-07-2020 1200",NA
"03-07-2020 1300",NA
"03-07-2020 1400",NA
"03-07-2020 1500",NA
"03-07-2020 1600",NA
"03-07-2020 1700",NA
"03-07-2020 1800",NA
"03-07-2020 1900",NA
"03-07-2020 2000",NA
"03-07-2020 2100",NA
"03-07-2020 2200",NA
"03-07-2020 2300",NA
"03-08-2020 0000",NA
"03-08-2020 0100",NA
"03-08-2020 0200",NA
"03-08-2020 0300",NA
"03-08-2020 0400",NA
"03-08-2020 0500",NA
"03-08-2020 0600",NA
"03-08-2020 0700",NA
"03-08-2020 0800",NA
"03-08-2020 0900",NA
"03-08-2020 1000",NA
"03-08-2020 1100",NA
"03-08-2020 1200",NA
"03-08-2020 1300",NA
"03-08-2020 1400",NA
"03-08-2020 1500",NA
"03-08-2020 1600",NA
"03-08-2020 1700",NA
"03-08-2020 1800",NA
"03-08-2020 1900",NA
"03-08-2020 2000",NA
"03-08-2020 2100",NA
"03-08-2020 2200",NA
"03-08-2020 2300",NA
"03-09-2020 0000",NA
"03-09-2020 0100",NA
"03-09-2020 0200",NA
"03-09-2020 0300",NA
"03-09-2020 0400",NA
"03-09-2020 0500",NA
"03-09-2020 0600",NA
"03-09-2020 0700",NA
"03-09-2020 0800",NA
"03-09-2020 0900",NA
"03-09-2020 1000",NA
"03-09-2020 1100",NA
"03-09-2020 1200",NA
"03-09-2020 1300",NA
"03-09-2020 1400",NA
"03-09-2020 1500",NA
"03-09-2020 1600",NA
"03-09-2020 1700",NA
"03-09-2020 1800",NA
"03-09-2020 1900",NA
"03-09-2020 2000",NA
"03-09-2020 2100",NA
"03-09-2020 2200",NA
"03-09-2020 2300",NA
"03-10-2020 0000",NA
"03-10-2020 0100",NA
"03-10-2020 0200",NA
"03-10-2020 0300",NA
"03-10-2020 0400",NA
"03-10-2020 0500",NA
"03-10-2020 0600",NA
"03-10-2020 0700",NA
"03-10-2020 0800",NA
"03-10-2020 0900",NA
"03-10-2020 1000",NA
"03-10-2020 1100",NA
"03-10-2020 1200",NA
"03-10-2020 1300",NA
"03-10-2020 1400",NA
"03-10-2020 1500",NA
"03-10-2020 1600",NA
"03-10-2020 1700",NA
"03-10-2020 1800",NA
"03-10-2020 1900",NA
"03-10-2020 2000",NA
"03-10-2020 2100",NA
"03-10-2020 2200",NA
"03-10-2020 2300",NA
"03-11-2020 0000",NA
"03-11-2020 0100",NA
"03-11-2020 0200",NA
"03-11-2020 0300",NA
"03-11-2020 0400",NA
"03-11-2020 0500",NA
"03-11-2020 0600",NA
"03-11-2020 0700",NA
"03-11-2020 0800",NA
"03-11-2020 0900",NA
"03-11-2020 1000",NA
"03-11-2020 1100",NA
"03-11-2020 1200",NA
"03-11-2020 1300",NA
"03-11-2020 1400",NA
"03-11-2020 1500",NA
"03-11-2020 1600",NA
"03-11-2020 1700",NA
"03-11-2020 1800",NA
"03-11-2020 1900",NA
"03-11-2020 2000",NA
"03-11-2020 2100",NA
"03-11-2020 2200",NA
"03-11-2020 2300",NA
"03-12-2020 0000",NA
"03-12-2020 0100",NA
"03-12-2020 0200",NA
"03-12-2020 0300",NA
"03-12-2020 0400",NA
"03-12-2020 0500",NA
"03-12-2020 0600",NA
"03-12-2020 0700",NA
"03-12-2020 0800",NA
"03-12-2020 0900",NA
"03-12-2020 1000",NA
"03-12-2020 1100",NA
"03-12-2020 1200",NA
"03-12-2020 1300",NA
"03-12-2020 1400",NA
"03-12-2020 1500",NA
"03-12-2020 1600",NA
"03-12-2020 1700",NA
"03-12-2020 1800",NA
"03-12-2020 1900",NA
"03-12-2020 2000",NA
"03-12-2020 2100",NA
"03-12-2020 2200",NA
"03-12-2020 2300",NA
"03-13-2020 0000",NA
"03-13-2020 0100",NA
"03-13-2020 0200",NA
"03-13-2020 0300",NA
"03-13-2020 0400",NA
"03-13-2020 0500",NA
"03-13-2020 0600",NA
"03-13-2020 0700",NA
"03-13-2020 0800",NA
"03-13-2020 0900",NA
"03-13-2020 1000",NA
"03-13-2020 1100",NA
"03-13-2020 1200",NA
"03-13-2020 1300",NA
"03-13-2020 1400",NA
"03-13-2020 1500",NA
"03-13-2020 1600",NA
"03-13-2020 1700",NA
"03-13-2020 1800",NA
"03-13-2020 1900",NA
"03-13-2020 2000",NA
"03-13-2020 2100",NA
"03-13-2020 2200",NA
"03-13-2020 2300",NA
"03-14-2020 0000",NA
"03-14-2020 0100",NA
"03-14-2020 0200",NA
"03-14-2020 0300",NA
"03-14-2020 0400",NA
"03-14-2020 0500",NA
"03-14-2020 0600",NA
"03-14-2020 0700",NA
"03-14-2020 0800",NA
"03-14-2020 0900",NA
"03-14-2020 1000",NA
"03-14-2020 1100",NA
"03-14-2020 1200",NA
"03-14-2020 1300",NA
"03-14-2020 1400",NA
"03-14-2020 1500",NA
"03-14-2020 1600",NA
"03-14-2020 1700",NA
"03-14-2020 1800",NA
"03-14-2020 1900",NA
"03-14-2020 2000",NA
"03-14-2020 2100",NA
"03-14-2020 2200",NA
"03-14-2020 2300",NA
"03-15-2020 0000",NA
"03-15-2020 0100",NA
"03-15-2020 0200",NA
"03-15-2020 0300",NA
"03-15-2020 0400",NA
"03-15-2020 0500",NA
"03-15-2020 0600",NA
"03-15-2020 0700",NA
"03-15-2020 0800",NA
"03-15-2020 0900",NA
"03-15-2020 1000",NA
"03-15-2020 1100",NA
"03-15-2020 1200",NA
"03-15-2020 1300",NA
"03-15-2020 1400",NA
"03-15-2020 1500",NA
"03-15-2020 1600",NA
"03-15-2020 1700",NA
"03-15-2020 1800",NA
"03-15-2020 1900",NA
"03-15-2020 2000",NA
"03-15-2020 2100",NA
"03-15-2020 2200",NA
"03-15-2020 2300",NA
"03-16-2020 0000",NA
"03-16-2020 0100",NA
"03-16-2020 0200",NA
"03-16-2020 0300",NA
"03-16-2020 0400",NA
"03-16-2020 0500",NA
"03-16-2020 0600",NA
"03-16-2020 0700",NA
"03-16-2020 0800",NA
"03-16-2020 0900",NA
"03-16-2020 1000",NA
"03-16-2020 1100",NA
"03-16-2020 1200",NA
"03-16-2020 1300",NA
"03-16-2020 1400",NA
"03-16-2020 1500",NA
"03-16-2020 1600",NA
"03-16-2020 1700",NA
"03-16-2020 1800",NA
"03-16-2020 1900",NA
"03-16-2020 2000",NA
"03-16-2020 2100",NA
"03-16-2020 2200",NA
"03-16-2020 2300",NA
"03-17-2020 0000",NA
"03-17-2020 0100",NA
"03-17-2020 0200",NA
"03-17-2020 0300",NA
"03-17-2020 0400",NA
"03-17-2020 0500",NA
"03-17-2020 0600",NA
"03-17-2020 0700",NA
"03-17-2020 0800",NA
"03-17-2020 0900",NA
"03-17-2020 1000",NA
"03-17-2020 1100",NA
"03-17-2020 1200",NA
"03-17-2020 1300",NA
"03-17-2020 1400",NA
"03-17-2020 1500",NA
"03-17-2020 1600",NA
"03-17-2020 1700",NA
"03-17-2020 1800",NA
"03-17-2020 1900",NA
"03-17-2020 2000",NA
"03-17-2020 2100",NA
"03-17-2020 2200",NA
"03-17-2020 2300",NA
"03-18-2020 0000",NA
"03-18-2020 0100",NA
"03-18-2020 0200",NA
"03-18-2020 0300",NA
"03-18-2020 0400",NA
"03-18-2020 0500",NA
"03-18-2020 0600",NA
"03-18-2020 0700",NA
"03-18-2020 0800",NA
"03-18-2020 0900",NA
"03-18-2020 1000",NA
"03-18-2020 1100",NA
"03-18-2020 1200",NA
"03-18-2020 1300",NA
"03-18-2020 1400",NA
"03-18-2020 1500",NA
"03-18-2020 1600",NA
"03-18-2020 1700",NA
"03-18-2020 1800",NA
"03-18-2020 1900",NA
"03-18-2020 2000",NA
"03-18-2020 2100",NA
"03-18-2020 2200",NA
"03-18-2020 2300",NA
"03-19-2020 0000",NA
"03-19-2020 0100",NA
"03-19-2020 0200",NA
"03-19-2020 0300",NA
"03-19-2020 0400",NA
"03-19-2020 0500",NA
"03-19-2020 0600",NA
"03-19-2020 0700",NA
"03-19-2020 0800",NA
"03-19-2020 0900",NA
"03-19-2020 1000",NA
"03-19-2020 1100",NA
"03-19-2020 1200",NA
"03-19-2020 1300",NA
"03-19-2020 1400",NA
"03-19-2020 1500",NA
"03-19-2020 1600",NA
"03-19-2020 1700",NA
"03-19-2020 1800",NA
"03-19-2020 1900",NA
"03-19-2020 2000",NA
"03-19-2020 2100",NA
"03-19-2020 2200",NA
"03-19-2020 2300",NA
"03-20-2020 0000",NA
"03-20-2020 0100",NA
"03-20-2020 0200",NA
"03-20-2020 0300",NA
"03-20-2020 0400",NA
"03-20-2020 0500",NA
"03-20-2020 0600",NA
"03-20-2020 0700",NA
"03-20-2020 0800",NA
"03-20-2020 0900",NA
"03-20-2020 1000",NA
"03-20-2020 1100",NA
"03-20-2020 1200",NA
"03-20-2020 1300",NA
"03-20-2020 1400",NA
"03-20-2020 1500",NA
"03-20-2020 1600",NA
"03-20-2020 1700",NA
"03-20-2020 1800",NA
"03-20-2020 1900",NA
"03-20-2020 2000",NA
"03-20-2020 2100",NA
"03-20-2020 2200",NA
"03-20-2020 2300",NA
"03-21-2020 0000",NA
"03-21-2020 0100",NA
"03-21-2020 0200",NA
"03-21-2020 0300",NA
"03-21-2020 0400",NA
"03-21-2020 0500",NA
"03-21-2020 0600",NA
"03-21-2020 0700",NA
"03-21-2020 0800",NA
"03-21-2020 0900",NA
"03-21-2020 1000",NA
"03-21-2020 1100",NA
"03-21-2020 1200",NA
"03-21-2020 1300",NA
"03-21-2020 1400",NA
"03-21-2020 1500",NA
"03-21-2020 1600",NA
"03-21-2020 1700",NA
"03-21-2020 1800",NA
"03-21-2020 1900",NA
"03-21-2020 2000",NA
"03-21-2020 2100",NA
"03-21-2020 2200",NA
"03-21-2020 2300",NA
"03-22-2020 0000",NA
"03-22-2020 0100",NA
"03-22-2020 0200",NA
"03-22-2020 0300",NA
"03-22-2020 0400",NA
"03-22-2020 0500",NA
"03-22-2020 0600",NA
"03-22-2020 0700",NA
"03-22-2020 0800",NA
"03-22-2020 0900",NA
"03-22-2020 1000",NA
"03-22-2020 1100",NA
"03-22-2020 1200",NA
"03-22-2020 1300",NA
"03-22-2020 1400",NA
"03-22-2020 1500",NA
"03-22-2020 1600",NA
"03-22-2020 1700",NA
"03-22-2020 1800",NA
"03-22-2020 1900",NA
"03-22-2020 2000",NA
"03-22-2020 2100",NA
"03-22-2020 2200",NA
"03-22-2020 2300",NA
"03-23-2020 0000",NA
"03-23-2020 0100",NA
"03-23-2020 0200",NA
"03-23-2020 0300",NA
"03-23-2020 0400",NA
"03-23-2020 0500",NA
"03-23-2020 0600",NA
"03-23-2020 0700",NA
"03-23-2020 0800",NA
"03-23-2020 0900",NA
"03-23-2020 1000",NA
"03-23-2020 1100",NA
"03-23-2020 1200",NA
"03-23-2020 1300",NA
"03-23-2020 1400",NA
"03-23-2020 1500",NA
"03-23-2020 1600",NA
"03-23-2020 1700",NA
"03-23-2020 1800",NA
"03-23-2020 1900",NA
"03-23-2020 2000",NA
"03-23-2020 2100",NA
"03-23-2020 2200",NA
"03-23-2020 2300",NA
"03-24-2020 0000",NA
"03-24-2020 0100",NA
"03-24-2020 0200",NA
