dateAndTime,packeryATP_lighthouse,npsbiWTP_lighthouse
07-02-2019 0200,29.1,29.8
07-02-2019 0300,29.0,29.6
07-02-2019 0400,28.9,29.1
07-02-2019 0500,28.8,28.8
07-02-2019 0600,28.5,28.7
07-02-2019 0700,28.3,28.6
07-02-2019 0800,28.2,28.6
07-02-2019 0900,28.1,28.5
07-02-2019 1000,28.3,28.4
07-02-2019 1100,28.2,28.4
07-02-2019 1200,28.3,28.3
07-02-2019 1300,28.8,28.3
07-02-2019 1400,29.0,28.4
07-02-2019 1500,29.2,28.7
07-02-2019 1600,29.6,29.1
07-02-2019 1700,29.6,29.6
07-02-2019 1800,30.0,30.1
07-02-2019 1900,29.5,30.6
07-02-2019 2000,29.7,31.0
07-02-2019 2100,29.4,30.6
07-02-2019 2200,29.1,30.6
07-02-2019 2300,29.5,30.6
07-03-2019 0000,29.1,30.4
07-03-2019 0100,28.6,30.1
07-03-2019 0200,28.0,29.8
07-03-2019 0300,28.1,29.6
07-03-2019 0400,28.4,29.3
07-03-2019 0500,28.4,29.1
07-03-2019 0600,28.5,29.1
07-03-2019 0700,28.4,28.7
07-03-2019 0800,28.4,28.5
07-03-2019 0900,28.4,28.5
07-03-2019 1000,28.3,28.2
07-03-2019 1100,28.4,28.1
07-03-2019 1200,28.3,28.1
07-03-2019 1300,28.7,28.1
07-03-2019 1400,29.1,28.1
07-03-2019 1500,29.4,28.4
07-03-2019 1600,30.0,28.9
07-03-2019 1700,30.2,29.4
07-03-2019 1800,30.3,29.8
07-03-2019 1900,29.9,30.2
07-03-2019 2000,30.4,30.6
07-03-2019 2100,30.0,30.7
07-03-2019 2200,30.1,30.8
07-03-2019 2300,30.0,30.8
07-04-2019 0000,29.4,30.6
07-04-2019 0100,29.3,30.3
07-04-2019 0200,29.3,30.1
07-04-2019 0300,29.4,29.9
07-04-2019 0400,28.9,29.6
07-04-2019 0500,28.9,29.4
07-04-2019 0600,28.8,29.3
07-04-2019 0700,28.7,29.4
07-04-2019 0800,28.5,28.9
07-04-2019 0900,28.5,28.9
07-04-2019 1000,28.5,28.9
07-04-2019 1100,28.4,28.8
07-04-2019 1200,28.4,28.7
07-04-2019 1300,28.6,28.7
07-04-2019 1400,29.0,28.7
07-04-2019 1500,29.1,28.7
07-04-2019 1600,29.7,28.8
07-04-2019 1700,30.0,29.3
07-04-2019 1800,30.4,29.7
07-04-2019 1900,30.1,30.2
07-04-2019 2000,30.6,30.7
07-04-2019 2100,30.1,30.9
07-04-2019 2200,30.2,31.0
07-04-2019 2300,30.0,30.9
07-05-2019 0000,29.5,30.7
07-05-2019 0100,29.4,30.3
07-05-2019 0200,29.1,30.0
07-05-2019 0300,28.9,29.7
07-05-2019 0400,28.9,29.4
07-05-2019 0500,28.8,29.2
07-05-2019 0600,28.7,29.1
07-05-2019 0700,28.6,28.9
07-05-2019 0800,28.5,28.9
07-05-2019 0900,28.6,28.9
07-05-2019 1000,28.6,29.1
07-05-2019 1100,28.5,28.8
07-05-2019 1200,28.4,28.7
07-05-2019 1300,28.7,28.7
07-05-2019 1400,29.2,28.7
07-05-2019 1500,29.6,28.9
07-05-2019 1600,29.9,29.3
07-05-2019 1700,30.1,29.9
07-05-2019 1800,30.3,30.3
07-05-2019 1900,30.7,30.7
07-05-2019 2000,29.8,31.1
07-05-2019 2100,29.8,31.3
07-05-2019 2200,30.3,31.5
07-05-2019 2300,29.8,31.4
07-06-2019 0000,29.5,31.3
07-06-2019 0100,29.3,31.1
07-06-2019 0200,29.0,30.7
07-06-2019 0300,28.9,30.5
07-06-2019 0400,28.9,30.2
07-06-2019 0500,28.9,29.9
07-06-2019 0600,28.8,29.7
07-06-2019 0700,28.7,29.3
07-06-2019 0800,28.5,29.2
07-06-2019 0900,28.4,29.1
07-06-2019 1000,28.1,28.8
07-06-2019 1100,28.0,28.6
07-06-2019 1200,27.9,28.6
07-06-2019 1300,28.6,28.7
07-06-2019 1400,29.1,29.3
07-06-2019 1500,29.3,29.4
07-06-2019 1600,29.0,29.5
07-06-2019 1700,29.5,30.2
07-06-2019 1800,29.2,30.8
07-06-2019 1900,29.3,31.2
07-06-2019 2000,29.7,32.1
07-06-2019 2100,29.4,32.0
07-06-2019 2200,29.8,31.9
07-06-2019 2300,29.6,32.2
07-07-2019 0000,29.5,32.1
07-07-2019 0100,29.6,31.8
07-07-2019 0200,29.4,31.1
07-07-2019 0300,29.2,30.9
07-07-2019 0400,29.1,30.6
07-07-2019 0500,29.0,30.3
07-07-2019 0600,28.8,30.1
07-07-2019 0700,28.8,30.0
07-07-2019 0800,28.7,30.1
07-07-2019 0900,28.7,29.8
07-07-2019 1000,28.6,29.5
07-07-2019 1100,28.5,29.4
07-07-2019 1200,28.6,29.4
07-07-2019 1300,28.9,29.4
07-07-2019 1400,29.2,29.6
07-07-2019 1500,30.0,29.9
07-07-2019 1600,30.3,30.2
07-07-2019 1700,29.9,30.8
07-07-2019 1800,30.4,31.5
07-07-2019 1900,30.4,32.1
07-07-2019 2000,30.4,32.3
07-07-2019 2100,30.1,32.8
07-07-2019 2200,30.2,33.0
07-07-2019 2300,30.1,32.6
07-08-2019 0000,29.8,32.4
07-08-2019 0100,29.6,32.2
07-08-2019 0200,29.2,31.8
07-08-2019 0300,29.3,31.4
07-08-2019 0400,29.1,31.2
07-08-2019 0500,28.9,31.0
07-08-2019 0600,28.8,30.6
07-08-2019 0700,28.7,30.3
07-08-2019 0800,28.6,30.5
07-08-2019 0900,28.5,30.1
07-08-2019 1000,28.5,29.7
07-08-2019 1100,28.3,29.6
07-08-2019 1200,28.2,29.5
07-08-2019 1300,28.8,29.5
07-08-2019 1400,29.7,29.6
07-08-2019 1500,29.6,29.8
07-08-2019 1600,30.0,30.2
07-08-2019 1700,30.3,30.7
07-08-2019 1800,29.9,31.2
07-08-2019 1900,29.9,31.6
07-08-2019 2000,30.1,32.0
07-08-2019 2100,30.3,32.2
07-08-2019 2200,29.9,32.3
07-08-2019 2300,30.0,32.2
07-09-2019 0000,29.9,32.0
07-09-2019 0100,29.6,31.7
07-09-2019 0200,29.1,31.2
07-09-2019 0300,29.0,30.8
07-09-2019 0400,29.0,30.6
07-09-2019 0500,28.9,30.3
07-09-2019 0600,28.8,30.0
07-09-2019 0700,28.7,29.8
07-09-2019 0800,28.4,29.6
07-09-2019 0900,28.3,29.4
07-09-2019 1000,28.1,29.3
07-09-2019 1100,28.1,29.3
07-09-2019 1200,28.0,29.3
07-09-2019 1300,28.2,29.4
07-09-2019 1400,29.1,29.5
07-09-2019 1500,29.4,29.9
07-09-2019 1600,29.9,30.2
07-09-2019 1700,29.9,30.6
07-09-2019 1800,29.9,31.2
07-09-2019 1900,29.9,31.7
07-09-2019 2000,30.1,32.2
07-09-2019 2100,30.4,32.5
07-09-2019 2200,30.3,32.5
07-09-2019 2300,30.3,32.3
07-10-2019 0000,29.8,32.0
07-10-2019 0100,29.5,31.6
07-10-2019 0200,29.1,31.2
07-10-2019 0300,28.9,30.8
07-10-2019 0400,28.7,30.5
07-10-2019 0500,28.6,30.2
07-10-2019 0600,28.5,30.0
07-10-2019 0700,28.4,29.8
07-10-2019 0800,28.4,29.7
07-10-2019 0900,28.2,29.6
07-10-2019 1000,28.0,29.4
07-10-2019 1100,27.8,29.3
07-10-2019 1200,27.7,29.1
07-10-2019 1300,28.3,29.1
07-10-2019 1400,28.9,29.3
07-10-2019 1500,29.1,29.7
07-10-2019 1600,29.8,30.2
07-10-2019 1700,30.1,30.8
07-10-2019 1800,29.7,31.4
07-10-2019 1900,29.8,31.8
07-10-2019 2000,29.6,32.5
07-10-2019 2100,29.3,32.4
07-10-2019 2200,29.6,32.5
07-10-2019 2300,29.8,32.2
07-11-2019 0000,29.6,31.9
07-11-2019 0100,29.4,31.7
07-11-2019 0200,29.2,31.5
07-11-2019 0300,28.8,31.4
07-11-2019 0400,28.7,31.2
07-11-2019 0500,28.4,31.0
07-11-2019 0600,28.3,30.8
07-11-2019 0700,28.2,30.7
07-11-2019 0800,28.0,30.5
07-11-2019 0900,27.9,30.4
07-11-2019 1000,27.8,30.2
07-11-2019 1100,27.8,30.0
07-11-2019 1200,27.7,29.9
07-11-2019 1300,27.7,29.7
07-11-2019 1400,28.4,29.9
07-11-2019 1500,29.3,30.2
07-11-2019 1600,30.1,30.8
07-11-2019 1700,30.7,32.5
07-11-2019 1800,31.6,31.2
07-11-2019 1900,33.5,32.9
07-11-2019 2000,31.9,33.6
07-11-2019 2100,30.5,33.0
07-11-2019 2200,30.5,33.0
07-11-2019 2300,30.4,33.3
07-12-2019 0000,30.6,33.4
07-12-2019 0100,30.0,33.3
07-12-2019 0200,29.6,32.7
07-12-2019 0300,29.4,32.6
07-12-2019 0400,29.3,32.3
07-12-2019 0500,29.3,32.1
07-12-2019 0600,29.1,31.8
07-12-2019 0700,29.2,31.5
07-12-2019 0800,29.1,31.4
07-12-2019 0900,27.7,31.2
07-12-2019 1000,27.8,30.9
07-12-2019 1100,28.0,30.6
07-12-2019 1200,28.3,30.4
07-12-2019 1300,28.8,30.4
07-12-2019 1400,29.2,30.5
07-12-2019 1500,29.7,30.7
07-12-2019 1600,30.1,30.8
07-12-2019 1700,31.0,30.8
07-12-2019 1800,31.4,31.5
07-12-2019 1900,32.3,32.4
07-12-2019 2000,31.8,32.8
07-12-2019 2100,31.9,33.4
07-12-2019 2200,32.0,33.5
07-12-2019 2300,31.7,33.0
07-13-2019 0000,31.4,32.6
07-13-2019 0100,31.3,32.9
07-13-2019 0200,30.5,32.5
07-13-2019 0300,30.7,31.5
07-13-2019 0400,30.0,31.4
07-13-2019 0500,30.6,31.3
07-13-2019 0600,30.5,31.2
07-13-2019 0700,30.1,31.1
07-13-2019 0800,30.1,30.8
07-13-2019 0900,30.3,30.6
07-13-2019 1000,30.3,30.6
07-13-2019 1100,28.9,30.6
07-13-2019 1200,29.4,30.5
07-13-2019 1300,29.5,30.2
07-13-2019 1400,29.7,30.5
07-13-2019 1500,29.8,30.5
07-13-2019 1600,30.5,30.8
07-13-2019 1700,31.9,31.4
07-13-2019 1800,32.5,32.1
07-13-2019 1900,33.8,32.7
07-13-2019 2000,34.9,32.7
07-13-2019 2100,33.7,33.1
07-13-2019 2200,33.0,33.0
07-13-2019 2300,33.0,32.6
07-14-2019 0000,32.0,32.4
07-14-2019 0100,30.4,32.0
07-14-2019 0200,30.1,31.7
07-14-2019 0300,29.5,31.8
07-14-2019 0400,29.3,31.3
07-14-2019 0500,29.3,31.2
07-14-2019 0600,29.4,31.0
07-14-2019 0700,29.3,30.7
07-14-2019 0800,29.2,30.5
07-14-2019 0900,28.8,30.2
07-14-2019 1000,28.6,30.1
07-14-2019 1100,28.5,29.8
07-14-2019 1200,28.3,29.7
07-14-2019 1300,28.2,29.6
07-14-2019 1400,28.2,29.6
07-14-2019 1500,29.0,29.7
07-14-2019 1600,29.7,30.2
07-14-2019 1700,31.2,30.4
07-14-2019 1800,31.1,30.9
07-14-2019 1900,30.7,31.2
07-14-2019 2000,31.1,31.5
07-14-2019 2100,30.6,31.7
07-14-2019 2200,30.5,31.6
07-14-2019 2300,30.0,31.4
07-15-2019 0000,29.8,31.2
07-15-2019 0100,29.5,30.9
07-15-2019 0200,29.1,30.6
07-15-2019 0300,29.0,30.4
07-15-2019 0400,28.8,30.1
07-15-2019 0500,28.6,29.9
07-15-2019 0600,28.3,29.8
07-15-2019 0700,28.2,29.6
07-15-2019 0800,28.1,29.4
07-15-2019 0900,27.9,29.3
07-15-2019 1000,27.9,29.3
07-15-2019 1100,27.9,29.3
07-15-2019 1200,27.8,29.2
07-15-2019 1300,28.2,29.3
07-15-2019 1400,29.1,29.5
07-15-2019 1500,29.5,29.8
07-15-2019 1600,30.1,30.2
07-15-2019 1700,30.1,30.6
07-15-2019 1800,30.3,31.4
07-15-2019 1900,30.7,31.9
07-15-2019 2000,30.7,32.3
07-15-2019 2100,30.6,32.6
07-15-2019 2200,30.2,32.7
07-15-2019 2300,30.0,32.5
07-16-2019 0000,30.1,32.1
07-16-2019 0100,29.4,31.8
07-16-2019 0200,28.9,31.3
07-16-2019 0300,28.8,31.0
07-16-2019 0400,28.7,30.7
07-16-2019 0500,28.5,30.5
07-16-2019 0600,28.5,30.3
07-16-2019 0700,28.5,30.1
07-16-2019 0800,28.4,29.9
07-16-2019 0900,28.4,29.7
07-16-2019 1000,28.4,29.7
07-16-2019 1100,28.4,29.6
07-16-2019 1200,28.4,29.5
07-16-2019 1300,28.7,29.4
07-16-2019 1400,29.2,29.6
07-16-2019 1500,29.7,29.9
07-16-2019 1600,30.1,30.4
07-16-2019 1700,30.3,31.0
07-16-2019 1800,30.6,31.6
07-16-2019 1900,30.0,31.9
07-16-2019 2000,30.1,32.4
07-16-2019 2100,29.9,32.4
07-16-2019 2200,30.5,32.4
07-16-2019 2300,29.9,32.2
07-17-2019 0000,29.8,31.8
07-17-2019 0100,29.4,31.5
07-17-2019 0200,29.1,31.0
07-17-2019 0300,28.9,30.9
07-17-2019 0400,28.9,30.8
07-17-2019 0500,28.8,30.8
07-17-2019 0600,28.7,30.3
07-17-2019 0700,28.7,30.2
07-17-2019 0800,28.6,30.1
07-17-2019 0900,28.5,29.9
07-17-2019 1000,28.5,29.8
07-17-2019 1100,28.4,29.6
07-17-2019 1200,28.4,29.4
07-17-2019 1300,28.8,29.4
07-17-2019 1400,29.5,29.7
07-17-2019 1500,30.2,30.1
07-17-2019 1600,30.2,30.5
07-17-2019 1700,30.1,31.1
07-17-2019 1800,30.6,31.7
07-17-2019 1900,30.6,32.0
07-17-2019 2000,30.4,32.5
07-17-2019 2100,30.3,32.6
07-17-2019 2200,30.5,32.7
07-17-2019 2300,30.5,32.6
07-18-2019 0000,30.0,32.1
07-18-2019 0100,29.6,31.7
07-18-2019 0200,29.2,31.3
07-18-2019 0300,29.0,31.2
07-18-2019 0400,28.9,31.1
07-18-2019 0500,28.9,31.1
07-18-2019 0600,28.8,31.0
07-18-2019 0700,28.8,30.4
07-18-2019 0800,28.7,30.1
07-18-2019 0900,28.6,29.9
07-18-2019 1000,28.5,29.7
07-18-2019 1100,28.6,29.5
07-18-2019 1200,28.4,29.4
07-18-2019 1300,29.0,29.4
07-18-2019 1400,29.1,29.5
07-18-2019 1500,29.7,29.9
07-18-2019 1600,30.0,30.6
07-18-2019 1700,30.2,31.1
07-18-2019 1800,30.3,31.7
07-18-2019 1900,30.6,32.1
07-18-2019 2000,30.5,32.3
07-18-2019 2100,30.5,32.5
07-18-2019 2200,30.2,32.2
07-18-2019 2300,30.2,32.3
07-19-2019 0000,29.8,32.1
07-19-2019 0100,29.4,31.5
07-19-2019 0200,29.1,31.2
07-19-2019 0300,29.0,30.8
07-19-2019 0400,28.8,30.7
07-19-2019 0500,28.7,30.4
07-19-2019 0600,28.7,30.2
07-19-2019 0700,28.5,30.0
07-19-2019 0800,28.4,29.9
07-19-2019 0900,28.4,29.7
07-19-2019 1000,28.3,29.5
07-19-2019 1100,28.3,29.3
07-19-2019 1200,28.3,29.2
07-19-2019 1300,28.8,29.2
07-19-2019 1400,29.4,29.3
07-19-2019 1500,30.1,29.9
07-19-2019 1600,29.9,30.2
07-19-2019 1700,30.7,30.7
07-19-2019 1800,30.5,31.3
07-19-2019 1900,30.4,31.8
07-19-2019 2000,31.0,32.3
07-19-2019 2100,30.7,32.3
07-19-2019 2200,30.7,32.4
07-19-2019 2300,30.6,31.8
07-20-2019 0000,29.9,31.9
07-20-2019 0100,29.6,31.5
07-20-2019 0200,29.2,31.2
07-20-2019 0300,29.1,31.0
07-20-2019 0400,29.0,30.6
07-20-2019 0500,28.8,30.3
07-20-2019 0600,28.7,30.0
07-20-2019 0700,28.5,29.9
07-20-2019 0800,28.5,29.7
07-20-2019 0900,28.3,29.5
07-20-2019 1000,28.2,29.4
07-20-2019 1100,28.1,29.3
07-20-2019 1200,28.1,29.3
07-20-2019 1300,28.5,29.0
07-20-2019 1400,29.2,29.1
07-20-2019 1500,29.2,29.5
07-20-2019 1600,29.5,29.9
07-20-2019 1700,29.7,30.5
07-20-2019 1800,30.1,31.0
07-20-2019 1900,30.4,31.5
07-20-2019 2000,30.0,31.9
07-20-2019 2100,30.1,32.2
07-20-2019 2200,30.3,32.3
07-20-2019 2300,29.9,32.1
07-21-2019 0000,29.7,31.9
07-21-2019 0100,29.5,31.4
07-21-2019 0200,29.1,31.2
07-21-2019 0300,28.9,30.7
07-21-2019 0400,28.7,30.5
07-21-2019 0500,28.7,30.3
07-21-2019 0600,28.5,30.1
07-21-2019 0700,28.3,29.8
07-21-2019 0800,28.3,29.6
07-21-2019 0900,28.1,29.5
07-21-2019 1000,28.1,29.2
07-21-2019 1100,28.0,29.0
07-21-2019 1200,28.1,28.9
07-21-2019 1300,28.4,28.8
07-21-2019 1400,28.9,29.0
07-21-2019 1500,29.5,29.4
07-21-2019 1600,30.2,30.0
07-21-2019 1700,29.7,30.6
07-21-2019 1800,30.1,31.2
07-21-2019 1900,30.6,31.6
07-21-2019 2000,30.2,32.0
07-21-2019 2100,30.3,32.1
07-21-2019 2200,30.0,32.0
07-21-2019 2300,29.9,31.7
07-22-2019 0000,29.7,31.4
07-22-2019 0100,29.5,31.1
07-22-2019 0200,29.4,30.9
07-22-2019 0300,29.3,30.7
07-22-2019 0400,29.2,30.4
07-22-2019 0500,29.0,30.2
07-22-2019 0600,28.7,29.9
07-22-2019 0700,28.6,29.6
07-22-2019 0800,28.4,29.5
07-22-2019 0900,28.2,29.4
07-22-2019 1000,28.2,29.3
07-22-2019 1100,28.4,29.2
07-22-2019 1200,28.3,29.2
07-22-2019 1300,28.6,29.1
07-22-2019 1400,29.1,29.2
07-22-2019 1500,29.3,29.5
07-22-2019 1600,29.6,29.9
07-22-2019 1700,30.0,30.5
07-22-2019 1800,29.6,31.3
07-22-2019 1900,30.0,31.6
07-22-2019 2000,30.6,32.0
07-22-2019 2100,29.8,32.2
07-22-2019 2200,29.8,32.3
07-22-2019 2300,29.9,32.2
07-23-2019 0000,30.0,32.0
07-23-2019 0100,29.7,32.0
07-23-2019 0200,29.4,31.6
07-23-2019 0300,29.3,31.3
07-23-2019 0400,29.0,31.3
07-23-2019 0500,28.8,31.1
07-23-2019 0600,28.9,30.8
07-23-2019 0700,28.9,30.4
07-23-2019 0800,28.8,30.3
07-23-2019 0900,28.7,30.4
07-23-2019 1000,28.5,30.2
07-23-2019 1100,28.3,30.1
07-23-2019 1200,27.8,29.9
07-23-2019 1300,27.7,29.9
07-23-2019 1400,27.7,29.9
07-23-2019 1500,28.2,30.0
07-23-2019 1600,27.8,30.0
07-23-2019 1700,28.5,30.0
07-23-2019 1800,29.1,30.3
07-23-2019 1900,30.8,30.5
07-23-2019 2000,28.9,31.1
07-23-2019 2100,28.7,31.2
07-23-2019 2200,28.7,31.0
07-23-2019 2300,28.5,30.8
07-24-2019 0000,29.0,30.7
07-24-2019 0100,28.8,30.4
07-24-2019 0200,27.5,30.1
07-24-2019 0300,27.7,30.0
07-24-2019 0400,27.6,29.9
07-24-2019 0500,27.5,29.7
07-24-2019 0600,27.8,29.6
07-24-2019 0700,27.5,29.3
07-24-2019 0800,27.9,29.1
07-24-2019 0900,27.3,29.3
07-24-2019 1000,27.3,29.0
07-24-2019 1100,27.7,28.9
07-24-2019 1200,27.3,28.6
07-24-2019 1300,26.4,28.5
07-24-2019 1400,27.1,28.5
07-24-2019 1500,27.5,28.9
07-24-2019 1600,27.7,29.1
07-24-2019 1700,27.6,29.7
07-24-2019 1800,27.7,30.2
07-24-2019 1900,29.0,30.7
07-24-2019 2000,28.2,31.1
07-24-2019 2100,27.8,31.4
07-24-2019 2200,28.6,31.5
07-24-2019 2300,27.9,31.3
07-25-2019 0000,28.1,30.7
07-25-2019 0100,27.9,30.3
07-25-2019 0200,27.9,29.9
07-25-2019 0300,27.6,29.5
07-25-2019 0400,27.7,29.2
07-25-2019 0500,27.6,28.9
07-25-2019 0600,27.7,28.6
07-25-2019 0700,27.5,28.3
07-25-2019 0800,27.5,28.2
07-25-2019 0900,27.3,28.1
07-25-2019 1000,27.4,27.9
07-25-2019 1100,26.0,27.8
07-25-2019 1200,25.3,27.7
07-25-2019 1300,25.6,27.6
07-25-2019 1400,26.2,27.8
07-25-2019 1500,27.2,28.2
07-25-2019 1600,27.3,28.4
07-25-2019 1700,28.1,29.0
07-25-2019 1800,27.9,28.8
07-25-2019 1900,27.8,29.0
07-25-2019 2000,27.8,29.3
07-25-2019 2100,28.0,29.5
07-25-2019 2200,28.0,29.8
07-25-2019 2300,28.3,29.9
07-26-2019 0000,28.3,29.7
07-26-2019 0100,28.1,29.4
07-26-2019 0200,28.2,29.2
07-26-2019 0300,28.1,28.8
07-26-2019 0400,28.0,28.5
07-26-2019 0500,27.9,28.1
07-26-2019 0600,27.7,27.8
07-26-2019 0700,27.7,27.8
07-26-2019 0800,27.6,27.7
07-26-2019 0900,27.2,27.9
07-26-2019 1000,27.0,28.0
07-26-2019 1100,26.9,28.0
07-26-2019 1200,26.7,27.9
07-26-2019 1300,26.8,27.9
07-26-2019 1400,27.5,28.1
07-26-2019 1500,27.9,28.2
07-26-2019 1600,27.8,28.5
07-26-2019 1700,28.2,28.8
07-26-2019 1800,28.2,29.4
07-26-2019 1900,28.1,30.0
07-26-2019 2000,28.2,30.3
07-26-2019 2100,28.6,30.5
07-26-2019 2200,28.3,30.8
07-26-2019 2300,28.5,31.0
07-27-2019 0000,28.6,31.0
07-27-2019 0100,28.8,30.8
07-27-2019 0200,28.8,30.5
07-27-2019 0300,28.6,30.3
07-27-2019 0400,28.3,30.1
07-27-2019 0500,28.3,30.0
07-27-2019 0600,28.0,29.9
07-27-2019 0700,28.0,29.8
07-27-2019 0800,28.0,29.4
07-27-2019 0900,27.9,29.2
07-27-2019 1000,27.8,29.1
07-27-2019 1100,28.0,28.9
07-27-2019 1200,28.0,28.7
07-27-2019 1300,29.1,28.7
07-27-2019 1400,28.5,28.9
07-27-2019 1500,28.8,29.1
07-27-2019 1600,29.2,29.4
07-27-2019 1700,29.7,29.9
07-27-2019 1800,29.0,30.3
07-27-2019 1900,29.4,30.8
07-27-2019 2000,30.0,31.3
07-27-2019 2100,30.8,31.6
07-27-2019 2200,29.8,31.7
07-27-2019 2300,29.9,31.6
07-28-2019 0000,29.7,31.3
07-28-2019 0100,29.4,31.0
07-28-2019 0200,29.2,30.6
07-28-2019 0300,28.9,30.4
07-28-2019 0400,29.0,30.3
07-28-2019 0500,29.1,29.8
07-28-2019 0600,29.1,29.7
07-28-2019 0700,29.0,29.6
07-28-2019 0800,28.9,29.5
07-28-2019 0900,29.0,29.3
07-28-2019 1000,28.9,29.2
07-28-2019 1100,28.9,29.0
07-28-2019 1200,29.0,28.8
07-28-2019 1300,29.2,28.8
07-28-2019 1400,29.5,29.0
07-28-2019 1500,30.1,29.3
07-28-2019 1600,30.3,29.7
07-28-2019 1700,30.4,30.0
07-28-2019 1800,30.9,30.5
07-28-2019 1900,30.5,30.9
07-28-2019 2000,30.7,31.2
07-28-2019 2100,30.5,31.4
07-28-2019 2200,30.4,31.5
07-28-2019 2300,30.5,31.3
07-29-2019 0000,30.1,31.1
07-29-2019 0100,29.8,30.7
07-29-2019 0200,29.4,30.4
07-29-2019 0300,29.3,30.1
07-29-2019 0400,29.0,29.8
07-29-2019 0500,28.7,29.6
07-29-2019 0600,28.6,29.7
07-29-2019 0700,28.9,29.3
07-29-2019 0800,28.9,29.0
07-29-2019 0900,28.8,28.9
07-29-2019 1000,28.6,28.8
07-29-2019 1100,28.6,28.7
07-29-2019 1200,28.7,28.6
07-29-2019 1300,29.0,28.5
07-29-2019 1400,29.6,28.6
07-29-2019 1500,29.9,28.9
07-29-2019 1600,30.4,29.3
07-29-2019 1700,30.0,29.8
07-29-2019 1800,30.4,30.3
07-29-2019 1900,30.7,30.8
07-29-2019 2000,30.2,31.2
07-29-2019 2100,30.7,31.5
07-29-2019 2200,30.5,31.6
07-29-2019 2300,30.5,31.6
07-30-2019 0000,30.2,31.2
07-30-2019 0100,29.8,31.0
07-30-2019 0200,29.6,30.6
07-30-2019 0300,29.4,30.3
07-30-2019 0400,29.4,30.0
07-30-2019 0500,29.3,29.7
07-30-2019 0600,29.1,29.5
07-30-2019 0700,29.0,29.4
07-30-2019 0800,28.9,29.2
07-30-2019 0900,28.8,29.1
07-30-2019 1000,28.8,28.9
07-30-2019 1100,28.6,28.8
07-30-2019 1200,28.6,28.8
07-30-2019 1300,29.0,28.9
07-30-2019 1400,29.5,29.0
07-30-2019 1500,29.7,29.4
07-30-2019 1600,30.6,29.7
07-30-2019 1700,30.4,30.1
07-30-2019 1800,30.5,30.7
07-30-2019 1900,30.0,31.2
07-30-2019 2000,30.2,31.6
07-30-2019 2100,30.4,31.7
07-30-2019 2200,30.4,32.0
07-30-2019 2300,30.2,32.0
07-31-2019 0000,30.3,31.8
07-31-2019 0100,29.7,31.6
07-31-2019 0200,29.3,31.0
07-31-2019 0300,29.3,30.7
07-31-2019 0400,29.1,30.4
07-31-2019 0500,29.0,30.0
07-31-2019 0600,28.9,29.8
07-31-2019 0700,28.7,29.6
07-31-2019 0800,28.7,29.4
07-31-2019 0900,28.5,29.3
07-31-2019 1000,28.3,29.2
07-31-2019 1100,28.2,29.1
07-31-2019 1200,28.1,29.0
07-31-2019 1300,28.2,28.8
07-31-2019 1400,28.7,28.9
07-31-2019 1500,29.8,29.1
07-31-2019 1600,30.4,29.4
07-31-2019 1700,30.6,29.9
07-31-2019 1800,30.5,30.3
07-31-2019 1900,30.0,30.5
07-31-2019 2000,29.5,30.8
07-31-2019 2100,29.8,30.6
07-31-2019 2200,29.6,30.8
07-31-2019 2300,29.6,30.9
08-01-2019 0000,29.7,30.8
08-01-2019 0100,29.3,30.6
08-01-2019 0200,29.1,30.5
08-01-2019 0300,28.9,30.4
08-01-2019 0400,28.9,30.1
08-01-2019 0500,28.7,29.6
08-01-2019 0600,28.9,29.5
08-01-2019 0700,28.4,29.6
08-01-2019 0800,28.4,29.4
08-01-2019 0900,28.2,29.1
08-01-2019 1000,27.9,28.9
08-01-2019 1100,27.8,28.9
08-01-2019 1200,27.7,28.8
08-01-2019 1300,27.9,28.9
08-01-2019 1400,28.5,29.1
08-01-2019 1500,29.2,29.3
08-01-2019 1600,29.6,29.5
08-01-2019 1700,29.9,29.8
08-01-2019 1800,29.4,30.6
08-01-2019 1900,29.4,30.8
08-01-2019 2000,29.6,31.2
08-01-2019 2100,29.6,31.6
08-01-2019 2200,29.6,31.6
08-01-2019 2300,29.6,31.6
08-02-2019 0000,29.6,31.9
08-02-2019 0100,29.5,31.4
08-02-2019 0200,29.3,30.9
08-02-2019 0300,29.2,30.8
08-02-2019 0400,29.2,30.7
08-02-2019 0500,29.0,30.3
08-02-2019 0600,28.9,30.1
08-02-2019 0700,28.7,29.8
08-02-2019 0800,28.4,29.8
08-02-2019 0900,28.2,29.7
08-02-2019 1000,28.0,29.7
08-02-2019 1100,28.0,29.5
08-02-2019 1200,28.1,29.4
08-02-2019 1300,28.2,29.4
08-02-2019 1400,28.8,29.5
08-02-2019 1500,29.2,29.7
08-02-2019 1600,29.1,30.1
08-02-2019 1700,29.9,30.5
08-02-2019 1800,29.8,31.0
08-02-2019 1900,29.9,31.6
08-02-2019 2000,29.7,32.0
08-02-2019 2100,29.9,32.4
08-02-2019 2200,29.7,32.6
08-02-2019 2300,29.7,32.3
08-03-2019 0000,29.7,31.9
08-03-2019 0100,29.6,31.8
08-03-2019 0200,29.4,31.4
08-03-2019 0300,29.1,31.1
08-03-2019 0400,29.1,30.7
08-03-2019 0500,28.8,30.7
08-03-2019 0600,28.7,30.6
08-03-2019 0700,28.6,30.2
08-03-2019 0800,28.4,30.1
